id,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,frp,data
f4ce81f4-cfee-3130-8541-03ffc7fe37d1,-16.14774,-48.90789,2024-09-30 04:34:00,NOAA-20,ABADIÂNIA,GOIÁS,Brasil,5200100,52,33,,,,Cerrado,0.9,20240930
4d3152cf-ee03-3e2d-8674-6c842ff21fc1,-1.70733,-48.64644,2024-09-29 17:28:00,NOAA-20,ABAETETUBA,PARÁ,Brasil,1500107,15,33,,,,Amazônia,10.0,20240929
dbbd2f22-2c56-3d73-a22f-eb755e29a187,-1.916,-48.92402,2024-09-28 16:58:00,NOAA-21,ABAETETUBA,PARÁ,Brasil,1500107,15,33,,,,Amazônia,9.9,20240928
0a3ce7fd-f596-35fd-afaa-7ab7b4ce6c53,-4.82925,-48.54049,2024-09-29 04:02:00,NOAA-21,ABEL FIGUEIREDO,PARÁ,Brasil,1500131,15,33,,,,Amazônia,1.0,20240929
34577824-c9d2-39bc-9357-4938cafbffe5,-26.63981,-52.21215,2024-09-29 16:35:00,NOAA-21,ABELARDO LUZ,SANTA CATARINA,Brasil,4200101,42,33,,,,Mata Atlântica,6.0,20240929
a46c7a9e-c766-3a2a-a424-0d095a775044,-9.34278,-49.40687,2024-09-28 16:56:00,NOAA-21,ABREULÂNDIA,TOCANTINS,Brasil,1700251,17,33,,,,Cerrado,6.3,20240928
71dd539f-108c-36e1-a7de-5847313a41d7,-2.95843,-40.12281,2024-09-29 04:00:00,NOAA-21,ACARAÚ,CEARÁ,Brasil,2300200,23,33,,,,Caatinga,1.5,20240929
cf323cfe-b711-3f99-8271-fc01d5f44c72,-2.14621,-48.32507,2024-09-29 17:28:00,NOAA-20,ACARÁ,PARÁ,Brasil,1500206,15,33,,,,Amazônia,5.7,20240929
6bc4708d-d11c-374b-add7-0a116af50633,-2.42393,-48.59723,2024-09-29 04:46:00,NOAA-20,ACARÁ,PARÁ,Brasil,1500206,15,33,,,,Amazônia,0.8,20240929
29ad2320-9d4d-3c4c-80f5-e85260aefb10,-2.40178,-48.59912,2024-09-28 17:39:00,AQUA_M-T,ACARÁ,PARÁ,Brasil,1500206,15,33,,,,Amazônia,14.4,20240928
b5cb040b-9b1e-3341-a65d-485db8abedc4,-8.16554,-40.96611,2024-09-29 04:02:00,NOAA-21,ACAUÃ,PIAUÍ,Brasil,2200053,22,33,,,,Caatinga,0.9,20240929
f8f83c3b-9271-3662-97f1-eabb22fa513e,-8.2769,-41.062901,2024-09-28 23:53:36,METOP-B,ACAUÃ,PIAUÍ,Brasil,2200053,22,33,,,,Caatinga,,20240928
bc4e34fe-dd4a-3264-964a-13ca542e3b10,-6.21087,-39.39819,2024-09-30 03:42:00,NOAA-21,ACOPIARA,CEARÁ,Brasil,2300309,23,33,,,,Caatinga,1.4,20240930
09cd01c2-8158-37d6-8112-d564b1048f53,-20.26898,-41.2088,2024-09-30 03:47:00,NOAA-21,AFONSO CLÁUDIO,ESPÍRITO SANTO,Brasil,3200102,32,33,,,,Mata Atlântica,0.8,20240930
c1cd51eb-2e7d-3adc-b459-5ae94f639c18,-8.68644,-41.06466,2024-09-30 04:32:00,NOAA-20,AFRÂNIO,PERNAMBUCO,Brasil,2600203,26,33,,,,Caatinga,4.0,20240930
66d97d1b-9e98-3559-a7e1-f23bf1ba4b96,-8.54395,-40.96395,2024-09-29 16:41:00,AQUA_M-T,AFRÂNIO,PERNAMBUCO,Brasil,2600203,26,33,,,,Caatinga,164.7,20240929
2931ac4f-a350-3e25-bdd9-879ec32b6770,-8.53663,-40.96492,2024-09-29 04:02:00,NOAA-21,AFRÂNIO,PERNAMBUCO,Brasil,2600203,26,33,,,,Caatinga,1.0,20240929
39f3dfb7-833d-31b3-83f7-148f08182e1b,-8.39285,-40.87926,2024-09-28 17:39:00,AQUA_M-T,AFRÂNIO,PERNAMBUCO,Brasil,2600203,26,33,,,,Caatinga,70.0,20240928
5db4941a-c533-36af-978d-e875718ba44d,-8.39901,-40.87199,2024-09-28 00:26:00,TERRA_M-M,AFRÂNIO,PERNAMBUCO,Brasil,2600203,26,33,,,,Caatinga,15.5,20240928
c0ee5cf5-02f2-3c82-afa0-bbf3b9816f4c,-20.89449,-45.41886,2024-09-28 04:23:00,NOAA-21,AGUANIL,MINAS GERAIS,Brasil,3100807,31,33,,,,Mata Atlântica,5.3,20240928
6e2bdb70-aa11-325d-9ed3-20503cb250e4,-22.62533,-49.1866,2024-09-29 16:35:00,NOAA-21,AGUDOS,SÃO PAULO,Brasil,3500709,35,33,,,,Cerrado,3.4,20240929
c44cde88-cd98-3dca-9062-c21a3c1ea077,-22.49447,-48.92632,2024-09-28 17:41:00,NOAA-20,AGUDOS,SÃO PAULO,Brasil,3500709,35,33,,,,Cerrado,8.3,20240928
37bcb1e4-cadc-3308-8534-f85aca72c62a,-22.5979,-49.20399,2024-09-28 05:27:00,AQUA_M-M,AGUDOS,SÃO PAULO,Brasil,3500709,35,33,,,,Cerrado,14.1,20240928
efce1352-aa23-3861-a1fc-8098a001656b,-26.02621,-49.26529,2024-09-29 17:22:00,NOAA-20,AGUDOS DO SUL,PARANÁ,Brasil,4100301,41,33,,,,Mata Atlântica,1.3,20240929
481ff41a-3b28-3300-adde-e17867f0a936,-6.79013,-40.13824,2024-09-30 04:29:00,NOAA-20,AIUABA,CEARÁ,Brasil,2300408,23,33,,,,Caatinga,2.1,20240930
943a80fb-db60-3229-9952-ba4dd879bdd5,-6.7869,-40.122398,2024-09-30 00:27:19,METOP-C,AIUABA,CEARÁ,Brasil,2300408,23,33,,,,Caatinga,,20240930
fc58c60a-d8b6-3f75-812d-620c21f48802,-17.47986,-39.43165,2024-09-28 16:54:00,NOAA-21,ALCOBAÇA,BAHIA,Brasil,2900801,29,33,,,,Mata Atlântica,10.7,20240928
fa09c66e-250e-3adc-bb5a-c44edb8ccc58,-17.28836,-39.56525,2024-09-28 03:30:00,NOAA-20,ALCOBAÇA,BAHIA,Brasil,2900801,29,33,,,,Mata Atlântica,2.2,20240928
4798a325-953f-3c89-b07b-e8b59cfae299,-4.6264,-43.58823,2024-09-29 16:39:00,NOAA-21,ALDEIAS ALTAS,MARANHÃO,Brasil,2100303,21,33,,,,Cerrado,1.8,20240929
381beb22-19a8-36b3-a038-8827ba34e391,-4.5148,-43.48125,2024-09-28 16:05:00,NOAA-20,ALDEIAS ALTAS,MARANHÃO,Brasil,2100303,21,33,,,,Cerrado,14.9,20240928
0419f6b7-d66a-3574-8594-cdc8ee43603a,-4.61871,-43.29152,2024-09-28 12:49:00,TERRA_M-T,ALDEIAS ALTAS,MARANHÃO,Brasil,2100303,21,33,,,,Cerrado,17.4,20240928
761fef2d-5516-3f1e-841f-2a37785ed78f,-4.63824,-43.53961,2024-09-28 04:19:00,NOAA-21,ALDEIAS ALTAS,MARANHÃO,Brasil,2100303,21,33,,,,Cerrado,1.3,20240928
4e201324-dcfd-3a12-9276-485387f4a1ac,-20.82205,-41.62327,2024-09-28 04:23:00,NOAA-21,ALEGRE,ESPÍRITO SANTO,Brasil,3200201,32,33,,,,Mata Atlântica,1.9,20240928
049c0b60-9015-336b-ae67-6ca073c34a79,-20.82214,-41.61302,2024-09-28 00:22:00,TERRA_M-M,ALEGRE,ESPÍRITO SANTO,Brasil,3200201,32,33,,,,Mata Atlântica,7.6,20240928
7c8d3e2f-ff8e-3ef2-b58e-f138e4b36c86,-29.84277,-55.3875,2024-09-29 18:13:00,AQUA_M-T,ALEGRETE,RIO GRANDE DO SUL,Brasil,4300406,43,33,,,,Pampa,6.7,20240929
686c4e19-d32b-3e4b-8848-32b910733869,-29.63387,-56.14336,2024-09-29 13:38:00,TERRA_M-T,ALEGRETE,RIO GRANDE DO SUL,Brasil,4300406,43,33,,,,Pampa,31.6,20240929
bae8c6c5-115b-379f-94bf-6402c30f217d,-29.4259,-56.36596,2024-09-28 17:41:00,NOAA-20,ALEGRETE,RIO GRANDE DO SUL,Brasil,4300406,43,33,,,,Pampa,2.0,20240928
bec49aa5-24f4-3e6f-a656-918cdaf35c08,-1.42599,-55.34332,2024-09-30 05:23:00,NOAA-21,ALENQUER,PARÁ,Brasil,1500404,15,33,,,,Amazônia,3.6,20240930
e619f9f9-9fc6-365b-9f65-847e23c662c2,-1.37457,-55.12007,2024-09-29 17:28:00,NOAA-20,ALENQUER,PARÁ,Brasil,1500404,15,33,,,,Amazônia,4.2,20240929
12eb4dff-6a16-3860-9b02-760cb10434e2,-1.53802,-55.17012,2024-09-29 04:46:00,NOAA-20,ALENQUER,PARÁ,Brasil,1500404,15,33,,,,Amazônia,2.9,20240929
292aaf97-ff12-38f5-9ea3-d0d073724e50,-1.38646,-55.22659,2024-09-28 17:00:00,NOAA-21,ALENQUER,PARÁ,Brasil,1500404,15,33,,,,Amazônia,10.6,20240928
dbb22896-0c6a-313c-a322-b6c35a55dd29,-1.57929,-54.77045,2024-09-28 05:08:00,NOAA-20,ALENQUER,PARÁ,Brasil,1500404,15,33,,,,Amazônia,2.0,20240928
b21e73cd-68ba-31a3-b416-5e574030b464,-1.5462,-54.947102,2024-09-28 01:10:58,METOP-C,ALENQUER,PARÁ,Brasil,1500404,15,33,,,,Amazônia,,20240928
7c792b60-2559-3874-8dbf-e19e63da2e67,-21.53094,-45.87846,2024-09-30 04:34:00,NOAA-20,ALFENAS,MINAS GERAIS,Brasil,3101607,31,33,,,,Mata Atlântica,0.6,20240930
fd1a591b-771b-3125-99f1-dcb4007a64fc,-21.522499,-45.861599,2024-09-30 00:23:40,METOP-C,ALFENAS,MINAS GERAIS,Brasil,3101607,31,33,,,,Mata Atlântica,,20240930
9816edcc-a609-3211-a447-f5f225b7642c,-21.46414,-45.94859,2024-09-29 17:22:00,NOAA-20,ALFENAS,MINAS GERAIS,Brasil,3101607,31,33,,,,Mata Atlântica,2.1,20240929
2f33cdc8-aa47-3e84-be70-fd54c7a00998,-20.54397,-40.93274,2024-09-28 03:32:00,NOAA-20,ALFREDO CHAVES,ESPÍRITO SANTO,Brasil,3200300,32,33,,,,Mata Atlântica,1.4,20240928
926fd0c0-f1bc-3964-b8b3-71e74975109a,-20.54631,-40.93263,2024-09-28 00:22:00,TERRA_M-M,ALFREDO CHAVES,ESPÍRITO SANTO,Brasil,3200300,32,33,,,,Mata Atlântica,5.7,20240928
23aa4ecf-f694-3055-a46f-26308bba8d15,-7.37742,-34.88713,2024-09-30 03:42:00,NOAA-21,ALHANDRA,PARAÍBA,Brasil,2500601,25,33,,,,Mata Atlântica,0.5,20240930
169c05e7-514f-3d15-8180-32fa3faa3d22,-7.4205,-34.9207,2024-09-29 23:32:49,METOP-B,ALHANDRA,PARAÍBA,Brasil,2500601,25,33,,,,Mata Atlântica,,20240929
07c92478-931f-31a8-9fa8-3e5617180b70,-11.38998,-47.24643,2024-09-30 05:06:00,AQUA_M-M,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,12.1,20240930
f4657f09-24d3-3992-8bc4-27dad8d90935,-11.3837,-47.196301,2024-09-30 01:11:48,METOP-B,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,,20240930
b3e53b15-520f-3b96-9644-679128318e50,-11.85921,-47.30439,2024-09-29 17:26:00,NOAA-20,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,21.7,20240929
fa7608da-6a73-3b10-b24d-fd0f009b1ac9,-11.41172,-47.23626,2024-09-29 04:49:00,NOAA-20,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,1.4,20240929
c487617f-57eb-3dd2-8f49-85e0e6cb7dc9,-11.445,-47.260101,2024-09-29 00:47:11,METOP-C,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,,20240929
e8711dd2-57ec-3bc3-b1d7-b12f8e3662ec,-11.49594,-47.30922,2024-09-28 16:56:00,NOAA-21,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,3.9,20240928
81c45876-3417-3439-8c4a-1bbc62f6a728,-11.4178,-47.25023,2024-09-28 12:51:00,TERRA_M-T,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,9.1,20240928
1d3db7d9-f4b9-30ef-9025-3d6610dcb510,-11.42868,-47.29966,2024-09-28 04:21:00,NOAA-21,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,1.7,20240928
2d0f6c8c-7927-38a0-82e0-f8a6a2ef0a8b,-11.2729,-47.113201,2024-09-28 00:13:25,METOP-B,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,,20240928
119b3bf8-6731-3b18-8152-29947de455f2,-0.91669,-53.7176,2024-09-30 04:29:00,NOAA-20,ALMEIRIM,PARÁ,Brasil,1500503,15,33,,,,Amazônia,1.6,20240930
b409b4d4-2361-384d-87bf-e66dca99411f,1.95339,-55.11698,2024-09-29 16:41:00,NOAA-21,ALMEIRIM,PARÁ,Brasil,1500503,15,33,,,,Amazônia,9.8,20240929
840c1030-3b90-3cca-beaf-9064c21c8895,-1.29888,-52.62713,2024-09-29 04:46:00,NOAA-20,ALMEIRIM,PARÁ,Brasil,1500503,15,33,,,,Amazônia,1.4,20240929
c59d19dc-8e19-34c3-b71b-e1c758879013,-1.05564,-53.35582,2024-09-28 17:41:00,AQUA_M-T,ALMEIRIM,PARÁ,Brasil,1500503,15,33,,,,Amazônia,10.3,20240928
2f4d4277-fd17-380d-bc65-4c24021403d7,-1.04767,-53.35127,2024-09-28 05:08:00,NOAA-20,ALMEIRIM,PARÁ,Brasil,1500503,15,33,,,,Amazônia,0.9,20240928
28a148a0-6668-3458-bbe6-271de98121d3,-16.11314,-40.70618,2024-09-28 16:54:00,NOAA-21,ALMENARA,MINAS GERAIS,Brasil,3101706,31,33,,,,Mata Atlântica,35.9,20240928
344fe703-4ecf-3703-937e-a3d6e130084a,-19.03672,-42.08072,2024-09-28 16:01:00,NOAA-20,ALPERCATA,MINAS GERAIS,Brasil,3101805,31,33,,,,Mata Atlântica,4.6,20240928
79b83232-aa18-3072-9cdb-4cc19425eafd,-10.12686,-56.76201,2024-09-30 05:23:00,NOAA-21,ALTA FLORESTA,MATO GROSSO,Brasil,5100250,51,33,,,,Amazônia,1.1,20240930
c2d2d20f-9433-37f4-a329-d936e5d4a123,-10.1257,-56.753601,2024-09-30 01:12:46,METOP-B,ALTA FLORESTA,MATO GROSSO,Brasil,5100250,51,33,,,,Amazônia,,20240930
f284bea9-39a4-3818-9be6-928a4e777aeb,-10.13769,-56.76138,2024-09-29 18:19:00,AQUA_M-T,ALTA FLORESTA,MATO GROSSO,Brasil,5100250,51,33,,,,Amazônia,37.5,20240929
026b5231-ca25-316b-a21c-d94fb6f31d2c,-10.12707,-56.76083,2024-09-28 17:43:00,NOAA-20,ALTA FLORESTA,MATO GROSSO,Brasil,5100250,51,33,,,,Amazônia,4.5,20240928
5a472f4a-99c0-3d34-9cdb-540560f01ba8,-9.54133,-55.96983,2024-09-28 05:10:00,NOAA-20,ALTA FLORESTA,MATO GROSSO,Brasil,5100250,51,33,,,,Amazônia,1.1,20240928
e7b669a9-4249-3735-bab7-e9b65b01baf8,-12.58181,-62.09156,2024-09-29 18:19:00,AQUA_M-T,ALTA FLORESTA D'OESTE,RONDÔNIA,Brasil,1100015,11,33,,,,Amazônia,13.5,20240929
8aea7252-1d7c-3133-8d0e-de32900d021b,-12.98411,-62.71052,2024-09-29 13:31:00,TERRA_M-T,ALTA FLORESTA D'OESTE,RONDÔNIA,Brasil,1100015,11,33,,,,Amazônia,11.2,20240929
2a0187c0-8c23-3d1b-977f-0a289ec409e1,-12.97835,-62.70773,2024-09-29 06:05:00,AQUA_M-M,ALTA FLORESTA D'OESTE,RONDÔNIA,Brasil,1100015,11,33,,,,Amazônia,14.3,20240929
53cc336a-754d-364b-a547-67279a7dc932,-12.2558,-62.335201,2024-09-29 01:33:20,METOP-B,ALTA FLORESTA D'OESTE,RONDÔNIA,Brasil,1100015,11,33,,,,Amazônia,,20240929
957ba000-ee3e-35ae-9233-f89e03ea99af,-12.26713,-62.34464,2024-09-28 19:17:00,AQUA_M-T,ALTA FLORESTA D'OESTE,RONDÔNIA,Brasil,1100015,11,33,,,,Amazônia,53.6,20240928
1c8d78c0-354c-3fbb-a7c1-0af7a6bf5934,-12.98719,-62.7043,2024-09-28 16:56:00,NOAA-21,ALTA FLORESTA D'OESTE,RONDÔNIA,Brasil,1100015,11,33,,,,Amazônia,89.1,20240928
a7f4601c-9442-3a33-a7d6-8ff8b769ec1d,-12.97644,-62.72671,2024-09-28 07:03:00,AQUA_M-M,ALTA FLORESTA D'OESTE,RONDÔNIA,Brasil,1100015,11,33,,,,Amazônia,33.8,20240928
aa121f26-b10a-3e9b-bdf5-4a0213889e83,-12.9916,-62.706699,2024-09-28 01:53:55,METOP-B,ALTA FLORESTA D'OESTE,RONDÔNIA,Brasil,1100015,11,33,,,,Amazônia,,20240928
82a568c8-7db4-35a3-8f82-0438fa901d02,-8.87329,-53.03703,2024-09-30 04:32:00,NOAA-20,ALTAMIRA,PARÁ,Brasil,1500602,15,33,,,,Amazônia,0.5,20240930
b5e2ccdf-3423-375d-b2f8-308aa7c09016,-5.85932,-53.55671,2024-09-29 17:28:00,NOAA-20,ALTAMIRA,PARÁ,Brasil,1500602,15,33,,,,Amazônia,8.2,20240929
dd341a30-c52c-3ab8-8f0c-b8f146ed99cf,-8.64264,-53.17614,2024-09-29 13:31:00,TERRA_M-T,ALTAMIRA,PARÁ,Brasil,1500602,15,33,,,,Amazônia,15.6,20240929
2ffd94a7-f8a7-369c-b9d2-4cd8b02ce454,-3.88548,-52.36699,2024-09-29 06:01:00,AQUA_M-M,ALTAMIRA,PARÁ,Brasil,1500602,15,33,,,,Amazônia,6.9,20240929
39484413-520b-3f02-92f9-4b52c9280cd5,-5.84939,-53.56321,2024-09-29 01:07:00,TERRA_M-M,ALTAMIRA,PARÁ,Brasil,1500602,15,33,,,,Amazônia,6.7,20240929
48f0d3cb-b7aa-3215-b603-7668de621190,-8.68021,-53.19009,2024-09-28 17:45:00,NOAA-20,ALTAMIRA,PARÁ,Brasil,1500602,15,33,,,,Amazônia,7.7,20240928
d5ed51c5-ec24-397b-9fa3-dbca70ff50f3,-8.67592,-53.18837,2024-09-28 12:51:00,TERRA_M-T,ALTAMIRA,PARÁ,Brasil,1500602,15,33,,,,Amazônia,16.7,20240928
35b55f5c-2ad6-3976-a25b-0c4bb0a76a09,-9.55833,-53.41025,2024-09-28 05:10:00,NOAA-20,ALTAMIRA,PARÁ,Brasil,1500602,15,33,,,,Amazônia,3.6,20240928
85999994-59e5-3b5a-a334-9eefe63a85b7,-3.8393,-52.368801,2024-09-28 01:10:11,METOP-C,ALTAMIRA,PARÁ,Brasil,1500602,15,33,,,,Amazônia,,20240928
86fb61c8-24c9-3cba-8e2f-ae73afaaad4d,-20.90744,-47.41068,2024-09-28 16:54:00,NOAA-21,ALTINÓPOLIS,SÃO PAULO,Brasil,3501004,35,33,,,,Cerrado,3.1,20240928
88874d10-9c64-394a-90ee-bffb8c0fb686,3.066,-61.67262,2024-09-29 17:30:00,NOAA-20,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,,,,Amazônia,2.7,20240929
9c865cb1-a1ea-35f0-8413-8de308d68feb,2.85403,-63.79701,2024-09-28 17:47:00,NOAA-20,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,,,,Amazônia,4.3,20240928
124939d4-097d-3a40-bb0a-79ac51bb26fe,3.12579,-61.18164,2024-09-28 05:57:00,NOAA-21,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,,,,Amazônia,4.7,20240928
a2d5fc2a-e8c3-39fa-98ea-20e96c7e28de,3.1341,-61.178001,2024-09-28 01:12:37,METOP-C,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,,,,Amazônia,,20240928
f359bc8d-dca5-3719-aa9a-3ab9120ce544,-3.8667,-45.936298,2024-09-29 00:49:08,METOP-C,ALTO ALEGRE DO PINDARÉ,MARANHÃO,Brasil,2100477,21,33,,,,Amazônia,,20240929
1ad1a297-be20-317c-9e10-b8a2b57c63d4,-12.54197,-61.62579,2024-09-28 17:43:00,NOAA-20,ALTO ALEGRE DOS PARECIS,RONDÔNIA,Brasil,1100379,11,33,,,,Amazônia,4.6,20240928
459f5ac1-df2b-3412-8a91-2c8565ed94e0,-17.12083,-53.27812,2024-09-30 05:25:00,NOAA-21,ALTO ARAGUAIA,MATO GROSSO,Brasil,5100300,51,33,,,,Cerrado,1.3,20240930
8b145ca9-00fe-302c-9c76-964d83b52b4e,-17.1182,-53.264702,2024-09-30 01:10:40,METOP-B,ALTO ARAGUAIA,MATO GROSSO,Brasil,5100300,51,33,,,,Cerrado,,20240930
6d3e6d0e-88ab-3115-8e9c-a93cc2599999,-17.12434,-53.27105,2024-09-29 18:17:00,AQUA_M-T,ALTO ARAGUAIA,MATO GROSSO,Brasil,5100300,51,33,,,,Cerrado,11.5,20240929
9610f7ba-2cd0-3bb2-84c1-fbc6b09ff8da,-17.11746,-53.28443,2024-09-29 13:33:00,TERRA_M-T,ALTO ARAGUAIA,MATO GROSSO,Brasil,5100300,51,33,,,,Cerrado,30.2,20240929
a89376c2-94a8-3fc2-85f1-b98446bbeca1,-17.86472,-53.65817,2024-09-28 04:23:00,NOAA-21,ALTO ARAGUAIA,MATO GROSSO,Brasil,5100300,51,33,,,,Cerrado,1.5,20240928
023e9415-ff2e-3c7a-b1d0-c2cb2622a52d,-20.43891,-42.00167,2024-09-30 03:47:00,NOAA-21,ALTO JEQUITIBÁ,MINAS GERAIS,Brasil,3153509,31,33,,,,Mata Atlântica,1.2,20240930
e0915615-14e1-346d-a099-c29bc87a2998,-20.43811,-42.00278,2024-09-29 04:06:00,NOAA-21,ALTO JEQUITIBÁ,MINAS GERAIS,Brasil,3153509,31,33,,,,Mata Atlântica,0.6,20240929
9cad956a-6b73-38c9-af8d-d5ee160a2049,-20.50514,-41.96951,2024-09-28 04:23:00,NOAA-21,ALTO JEQUITIBÁ,MINAS GERAIS,Brasil,3153509,31,33,,,,Mata Atlântica,1.3,20240928
43842d88-3bd5-3541-9f29-33fe6e631f3a,-20.43759,-42.00843,2024-09-28 00:22:00,TERRA_M-M,ALTO JEQUITIBÁ,MINAS GERAIS,Brasil,3153509,31,33,,,,Mata Atlântica,22.7,20240928
b6d2ea56-fdba-3a83-b81f-c18a5f52ab53,-9.71257,-63.30805,2024-09-29 18:19:00,NOAA-21,ALTO PARAÍSO,RONDÔNIA,Brasil,1100403,11,33,,,,Amazônia,4.6,20240929
623c0889-76ce-328a-bbb0-8e7093ce03a7,-9.42057,-63.42445,2024-09-28 06:01:00,NOAA-21,ALTO PARAÍSO,RONDÔNIA,Brasil,1100403,11,33,,,,Amazônia,1.6,20240928
d11c4b31-6693-3106-84e1-16300a0689e3,-9.54036,-46.51698,2024-09-30 04:32:00,NOAA-20,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,,,,Cerrado,0.8,20240930
93c2cbf5-74b8-3b22-8d57-15512854b2bb,-9.79766,-46.34524,2024-09-29 17:26:00,NOAA-20,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,,,,Cerrado,15.8,20240929
f187707b-d7d7-3da3-9a6a-61ebc04f0918,-9.54939,-46.51968,2024-09-29 04:02:00,NOAA-21,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,,,,Cerrado,6.2,20240929
431a83c4-8426-3d03-9bba-e031f885be3d,-9.56251,-46.51997,2024-09-29 01:07:00,TERRA_M-M,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,,,,Cerrado,12.5,20240929
2afd37f8-ea66-3d8a-bc46-15ac04e2fbf0,-9.68945,-45.93201,2024-09-28 17:39:00,AQUA_M-T,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,,,,Cerrado,31.8,20240928
7295622e-e878-3393-9839-8d4a9764b02e,-10.06793,-46.06289,2024-09-28 12:51:00,TERRA_M-T,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,,,,Cerrado,25.7,20240928
7f16b9a4-72ea-30b6-9150-35c19173acb7,-10.00781,-46.07782,2024-09-28 04:21:00,NOAA-21,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,,,,Cerrado,1.1,20240928
454cd3bd-2e23-3575-86f5-9f2b3ec5be6f,-5.40978,-38.18617,2024-09-28 16:03:00,NOAA-20,ALTO SANTO,CEARÁ,Brasil,2300705,23,33,,,,Caatinga,6.0,20240928
886254c5-7e0d-38ff-ae97-483812e0f580,-11.50757,-62.41796,2024-09-28 05:10:00,NOAA-20,ALVORADA D'OESTE,RONDÔNIA,Brasil,1100346,11,33,,,,Amazônia,0.9,20240928
ac7386d3-7244-3aaf-b8c2-e83f6dae693c,-11.51081,-62.419,2024-09-28 02:04:00,TERRA_M-M,ALVORADA D'OESTE,RONDÔNIA,Brasil,1100346,11,33,,,,Amazônia,5.8,20240928
e46cafc5-70ab-3983-bba0-c8873c006a0c,-18.84969,-43.41829,2024-09-29 16:37:00,NOAA-21,ALVORADA DE MINAS,MINAS GERAIS,Brasil,3102407,31,33,,,,Mata Atlântica,21.0,20240929
5a663d6a-9970-3e64-b177-1aabc7c308f5,-18.84649,-43.42606,2024-09-28 16:54:00,NOAA-21,ALVORADA DE MINAS,MINAS GERAIS,Brasil,3102407,31,33,,,,Mata Atlântica,12.7,20240928
4dfe0eb9-ac11-3cf4-a812-68b6fc599a46,-8.42974,-44.17404,2024-09-29 15:46:00,NOAA-20,ALVORADA DO GURGUÉIA,PIAUÍ,Brasil,2200459,22,33,,,,Cerrado,13.0,20240929
ae45594b-76a3-355d-b483-67d618a31edb,-8.5016,-43.92209,2024-09-29 04:02:00,NOAA-21,ALVORADA DO GURGUÉIA,PIAUÍ,Brasil,2200459,22,33,,,,Caatinga,1.8,20240929
c0eacf19-48a9-3183-9adc-9c56e4514569,-8.49859,-43.9239,2024-09-28 16:56:00,NOAA-21,ALVORADA DO GURGUÉIA,PIAUÍ,Brasil,2200459,22,33,,,,Caatinga,8.8,20240928
1486bbf5-b18f-3dc9-8ef5-b826c97a28fd,-8.50392,-43.92213,2024-09-28 04:19:00,NOAA-21,ALVORADA DO GURGUÉIA,PIAUÍ,Brasil,2200459,22,33,,,,Caatinga,0.8,20240928
96660665-c279-3dc3-87f8-f4ab86aaf013,-14.51315,-46.54073,2024-09-28 16:01:00,NOAA-20,ALVORADA DO NORTE,GOIÁS,Brasil,5200803,52,33,,,,Cerrado,2.0,20240928
9f13b643-dccf-3d7c-bc2b-f25fb2699cd8,3.60312,-61.41986,2024-09-29 17:30:00,NOAA-20,AMAJARI,RORAIMA,Brasil,1400027,14,33,,,,Amazônia,5.2,20240929
44c39e72-9a01-33e6-85b1-32cf69fff50c,-23.04947,-55.2981,2024-09-29 16:35:00,NOAA-21,AMAMBAI,MATO GROSSO DO SUL,Brasil,5000609,50,33,,,,Mata Atlântica,3.7,20240929
68b0d52d-620e-3ecc-ae00-69f7f5bf961b,-23.0757,-55.16665,2024-09-29 04:53:00,NOAA-20,AMAMBAI,MATO GROSSO DO SUL,Brasil,5000609,50,33,,,,Mata Atlântica,1.1,20240929
d2da52d2-1db9-3381-b9a2-221b8f9dbb6f,2.0659,-50.8363,2024-09-29 16:41:00,NOAA-21,AMAPÁ,AMAPÁ,Brasil,1600105,16,33,,,,Amazônia,2.8,20240929
31c4e4a2-5b05-330f-bdf3-f4ba2b069cdf,2.06224,-50.84509,2024-09-29 13:29:00,TERRA_M-T,AMAPÁ,AMAPÁ,Brasil,1600105,16,33,,,,Amazônia,25.7,20240929
